Id,ParentId,Body
"53019012","53001161","<p>I found the Solution.</p>

<p>The Proguard file hasn't been linked properly.
For those who come across this problem.</p>

<p>In Android studio go to file - Project Structure .On left side Modules - app- and from tab select Build Types and under Proguard file Link it from your source.
Clean and Run.</p>
"
"53019022","53002238","<pre><code>&lt;?php 
# The maximum execution time, in seconds. If set to zero, no time limit is imposed.
set_time_limit(0);

# Make sure to keep alive the script when a client disconnect.
ignore_user_abort(true);

error_reporting(E_ALL);
ini_set('display_errors', 'On');
error_reporting(-1); // reports all errors
ini_set(""display_errors"", ""1""); // shows all errors
ini_set(""log_errors"", 1);
ini_set(""error_log"", ""/var/www/vhosts/abc.xy/httpdocs/websocket.log"");

echo ""Script start at: "" . date('h:i:s') . ""\n""; 
exec('bash -c ""exec nohup php websocket_server.php &gt;&gt; /var/www/vhosts/abc.xy/httpdocs/websocket.log 2&gt;&amp;1 &amp;""');
shell_exec('nohup php /var/www/vhosts/abc.xy/httpdocs/proj_ci/application/libraries/server/websocket_server.php 2&gt;&amp;1 &gt;&gt; /var/www/vhosts/abc.xy/httpdocs/websocket.log &amp;');
echo ""Script end at: "" . date('h:i:s'); 
?&gt;
</code></pre>

<p>This will keep all the logs in a specified path given <code>/var/www/vhosts/abc.xy/httpdocs/websocket.log</code></p>

<p>The above script works fine if you access the specified script by name from the browser. In case if the server restarts you'll be able to schedule it in the Cron job</p>

<p>In case if the <code>exec()</code> method fails in some hosting server <code>shell_exec()</code> will work without affecting in case if it's already started in port 8080</p>
"
"53019087","53000670","<p>I use the decompress method with cartopy. Here's the result.</p>

<pre><code># get package then extract
!wget https://anaconda.org/conda-forge/cartopy/0.16.0/download/linux-64/cartopy-0.16.0-py36h81b52dc_2.tar.bz2
!tar xvjf cartopy-0.16.0-py36h81b52dc_2.tar.bz2
!cp -r lib/python3.6/site-packages/* /usr/local/lib/python3.6/dist-packages/
# install dependencies
!pip install shapely pyshp
!apt install libproj-dev libgeos-dev
# finally
import cartopy
</code></pre>
"
"53019152","53000282","<ol>
<li>First of write the below code into the ui view extension.</li>
</ol>

<p>extension UIView {</p>

<pre><code>func bindToKeyboard() {
    NotificationCenter.default.addObserver(self, selector: #selector(keyboardWillChange(_:)), name: UIResponder.keyboardWillChangeFrameNotification, object: nil)
}

@objc func keyboardWillChange(_ notification: NSNotification) {
    let duration = notification.userInfo![UIResponder.keyboardAnimationDurationUserInfoKey] as! Double
    let curve = notification.userInfo![UIResponder.keyboardAnimationCurveUserInfoKey] as! UInt
    let begginingFrame = (notification.userInfo![UIResponder.keyboardFrameBeginUserInfoKey] as! NSValue).cgRectValue
    let endFrame = (notification.userInfo![UIResponder.keyboardFrameEndUserInfoKey] as! NSValue).cgRectValue
    let deltaY = endFrame.origin.y - begginingFrame.origin.y

    UIView.animateKeyframes(withDuration: duration, delay: 0.0, options: UIView.KeyframeAnimationOptions(rawValue: curve), animations: {
        self.frame.origin.y += deltaY
    }, completion: nil)
}
</code></pre>

<p>}</p>

<ol start=""2"">
<li><p>Then use that function like i have used below.</p>

<p>override func viewDidLoad() {</p>

<pre><code>    super.viewDidLoad()
    yourButtonName.bindToKeyboard()
}
</code></pre></li>
</ol>

<p>Hope it will be the right solution for you.</p>
"
"53019379","53002595","<p>Thanks for your kind information.
But the website cannot be accessed. The error message shown is ""<strong>Due to the sensitive nature of the content on this page elevated permissions are needed to access it. This access is normally reserved for Blue Prism customers and partners.</strong>""</p>
"
"53019408","53001447","<p>A very simple way of doing this would be to export each piece of XML and add it to a string (<code>$orders</code>) inside the loop, then add this to your final call to <code>simplexml_load_string()</code>...</p>

<pre><code>$orders = """";
foreach($auth_tokens as $auth_token) {
    // ....

    //echo '&lt;pre&gt;' . var_export($xml, true) . '&lt;/pre&gt;&lt;br&gt;';
    $orders .= $xml-&gt;asXML();
}

$xml = simplexml_load_string(""&lt;Orders&gt;$orders&lt;/Orders&gt;"");
header('content-type: text/xml');
echo $xml-&gt;asXML();
</code></pre>
"
"53019800","53002489","<p>My issue has been resolved </p>

<p>You need to set override the OnMessageReceived event:</p>

<p><a href=""https://github.com/aspnet/AspNetCore/issues/3728"" rel=""nofollow noreferrer"">https://github.com/aspnet/AspNetCore/issues/3728</a></p>
"
"53020328","53002598","<p>I ran your code. There is nothing wrong with it. But luck would have it that I made a small mistake in the below snippet for testing. As it is now it creates a hyperlink for every filled cell in the sheet. </p>

<pre><code>for (int col = 1; col &lt;= ws.Dimension.End.Column; col++)
{
    ws.Column(col).Width = ws.Column(col).Width + 1;

    for (var j = 1; j &lt;= ws.Dimension.End.Row; j++)
    {
        ws.Cells[col, j].Hyperlink = new ExcelHyperLink(Uri.EscapeUriString(""http://www.google.nl"".Replace(""["", ""%5B"").Replace(""]"", ""%5D""))) { Display = ""Link"" };
    }
}
</code></pre>

<p>But the first time I ran that snippet with the following <code>Cells[col + 1, j + 1]</code>. This created a completely filled out excel sheet since in the loop it shifted <code>Dimension.End</code> every time. But when the sheet was full it did generate the same error you got. That the sheet was corrupted.</p>

<p>In conclusion it would seem that either Excel or EPPlus cannot handle HyperLinks beyond a certain number...</p>
"
"53020486","53001889","<p>Use textfield2.requestFocus() instead of adding an ancestor listener.</p>
"
"53020675","53002063","<p>Ok I found out that my problem is the dvd-r. Because it is nature that whenever you burn a file to it, the file will become <code>read only</code> always. So when my system try to write the specific file after copying it says <code>denied</code> due to the attribute of the file.</p>

<p>So I made a small changes in my installer.
I added to my code the function
<code>Checking and changing the attribute of specific file</code>
before executing the second command.</p>

<p>That's all and it work again perfectly. <code>attribute</code> is the key.</p>
"
"53020847","53000770","<p>You have three options:</p>

<ol>
<li>Re-configure your networking layer to permit remote access from you Kubernetes Nodes ""egress address(es)"". Also known as ""punching a hole in the firewall"" -- which is likely not an option, but if it is, it is the easiest solution.</li>
<li>Establish a ""tunneled"" connection between your node(s) and the database server using an ssh tunnel -- not highly reliable, susceptible to network connectivity &amp; recoverability issues.</li>
<li>Deploy openvpn on the database server (or a node within the same subnet) and run a vpn client (can be done with openvpn as well) within the nodes POD subnet -- realiable, secure, bit of work but doable and sustainable. See <a href=""https://github.com/mateothegreat/k8-byexamples-openvpn"" rel=""nofollow noreferrer"">https://github.com/mateothegreat/k8-byexamples-openvpn</a> for a complete end-to-end example with documentation.</li>
</ol>
"
"53021983","53000228","<p>Usually, the inverse of a matrix has the property that multiplying it with the original matrix on either side produces the identity matrix.</p>

<pre><code>A * A^-1 = A^-1 * A = I
</code></pre>

<p>However, this is not true for the pseudo inverse anymore. For the pseudo inverse, order matters (alone from the fact that the matrix might not be square). Your first form is for left-multiplication, your second form is for right multiplication:</p>

<pre><code>J+ * J = I  &lt;=  J+ = (J^T * J)^-1 * J^T
J * J+ = I  &lt;=  J+ = J^T * (J * A^T)^-1
</code></pre>

<p>If you use the pseudo inverse to solve a linear system, the first form is used when you have column vectors (i.e. <code>J x = b</code> as <code>J+ J x = I x = x = J+ b</code>), and the second form is used when you have row vectors (i.e. <code>x J = b</code>).</p>
"
"53022725","53001061","<p>Each element of Pascal's triangle is evaluated using the <a href=""https://en.wikipedia.org/wiki/Binomial_coefficient"" rel=""nofollow noreferrer"">binomial coefficient</a>. This value, often referred to as <code>nCr</code>, asks ""given <code>n</code> items how many ways can you <code>C</code>hoose <code>r</code> things?""</p>

<p>Take, for example, the items <code>a</code>, <code>b</code>, and <code>c</code>. How many ways can we create combinations of the following sizes?</p>

<ol start=""0"">
 <li> There's only 1 way to choose 0 items: <code>{}</code></li>
 <li> There are 3 possible combinations: <code>{a}</code>, <code>{b}</code>, or <code>{c}</code></li>
 <li>Again, 3 ways: <code>{a, b}</code>, <code>{a, c}</code>, or <code>{b, c}</code></li>
 <li>Only <code>{a, b, c}</code></li>
</ol>

<p>And what would you know, that just so happens to be level 3* of Pascal's triangle: <code>1 3 3 1</code>! As it turns out, we can use this on every level.</p>

<pre><code>0: nCr(0, 0)
1: nCr(1, 0) nCr(1, 1)
2: nCr(2, 0) nCr(2, 1) nCr(2, 2)
3: nCr(3, 0) nCr(3, 1) nCr(3, 2) nCr(3, 3)
etc
etc
</code></pre>

<p>So, how can we code for this? Looking at <a href=""https://stackoverflow.com/a/4941932/5491375"">this answer</a> we get our <code>nCr</code> function</p>

<pre><code>In [454]: import functools as ft

In [455]: import operator as op

In [456]: def nCr(n, r):
     ...:     r = min(r, n-r)
     ...:     numer = ft.reduce(op.mul, range(n, n - r, -1), 1)
     ...:     denom = ft.reduce(op.mul, range(1, r + 1), 1)
     ...:     return numer // denom
     ...:
</code></pre>

<p>Finally, let's make a recursive function to tie it all together.</p>

<pre><code>In [457]: def pascal(n):
     ...:     if n &gt;= 1:
     ...:         pascal(n - 1)
     ...:         print(' '.join(str(nCr(n - 1, r)) for r in range(n)))
     ...:

In [463]: pascal(5)
1
1 1
1 2 1
1 3 3 1
1 4 6 4 1
</code></pre>

<p>Technically, this is should be <code>pascal(4)</code> as Pascal's triangle is zero-indexed*, but I'm just going according to the OPs request. If we wanted to change this we would alter our <code>pascal</code> function to</p>

<pre><code>In [468]: def pascal(n):
     ...:     if n &gt;= 0:
     ...:         pascal(n - 1)
     ...:         print(' '.join(str(nCr(n, r)) for r in range(n + 1)))
     ...:
</code></pre>
"
"53023206","53001976","<p>Dates can be a little tricky. See <a href=""https://stackoverflow.com/questions/492994/compare-two-dates-with-javascript"">This question</a> to get a better idea. But this script can at least get you started. </p>

<p>This <a href=""https://docs.google.com/spreadsheets/d/1q0VjWSEQYhK9IMNjyDqR1yaE_1AvLh_Ks9uZpWEuC-Q/edit?usp=sharing"" rel=""nofollow noreferrer"">Google Sheet</a> demonstrates a custom formula (<code>AGEGROUP</code>) to compare the input date to a ""age-groups"" sheet.</p>

<p><strong>Note:</strong> Only add to ""age-groups"" sheet if needed. 
The last row with a value is used to consider if someone is too old. 
The first row of the sheet is used to see if someone is too young.</p>

<p><code>AGEGROUP()</code> will accept a cell reference to look up</p>

<p><strong>Example</strong> <code>AGEGROUP(B2)</code>would check cell B2, assuming it contains a date, and return a group assignment (U 5, U 6, U7...).</p>

<p>Looking up dates manually (instead of referencing another cell) can be accomplished by nesting <code>DATE</code> inside of <code>AGEGROUP</code>. You must follow the right arguments for <code>DATE</code> (year, month, day).</p>

<p><strong>Example</strong> <code>AGEGROUP(DATE(2010,1,21))</code></p>

<p>I'm new to custom functions and did not look into the options for supporting function details like <code>@param</code> or <code>@return</code> and so on.</p>

<p><strong>Apps Script</strong></p>

<pre><code>/**
* Finds age group of the input value (date).
*
* @param {date} Input the date to compare to date ranges.
* @return Returns age groupd based on provided date.
* @customfunction
*/

function AGEGROUP(date) {

  var ss = SpreadsheetApp.getActiveSpreadsheet();
  var sheet = ss.getSheets()[0];

  var ages = ss.getSheetByName(""age-groups"");
  var range = ages.getDataRange();
  var values = range.getValues();

  var i = 0;
  var ranges = values.length;
  var lastRow = ranges -1;

  // loop through dateRanges
  for(i; i &lt; ranges; i++) {   

    // if date in AGEGROUP()
    if(date &gt;= values[i][1] &amp;&amp; date &lt;= values[i][2]) {
      // return age group
      return values[i][0];
    }

    // if child is too old
    if(date &gt; values[0][2]) {
      return ""Child is too young."";
    }

    // if child is too young
    if(date &lt; values[lastRow][1]) {
      return ""Child is too old."";
    }
  }
}
</code></pre>
"
"53023237","53002762","<p>You can use a css file specific to the page.  You can specify a page css files under page settings for each page.</p>

<p>Use skin.css (in your skin folder) for styles that apply to any page using that skin.</p>

<p>You can use css files for containers, with special containers getting special css files.</p>

<p>And, as mentioned above, you can apply a special css file to each page.</p>
"
"53023837","53000236","<p>It's perhaps linked to new security policy that block some JavaScript or other resources used in your login system.</p>

<p>Check the Firefox web console <a href=""https://developer.mozilla.org/en-US/docs/Tools/Web_Console/Opening_the_Web_Console"" rel=""nofollow noreferrer"">https://developer.mozilla.org/en-US/docs/Tools/Web_Console/Opening_the_Web_Console</a></p>

<p>You may have messages like:</p>

<pre><code>Content Security Policy: Ignoring “'unsafe-inline'” within script-src: ‘strict-dynamic’ specified
Content Security Policy: Ignoring “https:” within script-src: ‘strict-dynamic’ specified
Cross-Origin Request Blocked: The Same Origin Policy disallows reading the remote resource at https://XXX. (Reason: CORS header ‘Access-Control-Allow-Origin’ missing).
</code></pre>

<p>See <a href=""https://developer.mozilla.org/en-US/docs/Web/HTTP/CORS"" rel=""nofollow noreferrer"">https://developer.mozilla.org/en-US/docs/Web/HTTP/CORS</a></p>
"
"53024013","53001196","<p>You are trying to use the Google Places API Web Service on client side whereas it is designed for server side applications. </p>

<p>That's probably why appropriate CORS response headers are not set by the server.</p>

<p>You can try </p>

<p><a href=""http://How%20to%20use%20CORS%20to%20access%20Google%20APIs"" rel=""nofollow noreferrer"">How to use CORS to access Google APIs</a></p>

<p>or  </p>

<p><a href=""https://stackoverflow.com/questions/42180788/how-to-use-cors-to-implement-javascript-google-places-api-request"">this question might help</a></p>
"
"53024164","53001009","<p>Chrome extensions does not allow <code>unsafe-eval</code>, that is reason why puppeteer is not working on chrome extension. Set the following on <code>manifest.json</code>.</p>

<pre><code>""content_security_policy"": ""script-src 'self' 'unsafe-eval'; object-src 'self'""
</code></pre>

<p>Tested with following code,</p>

<pre><code>const puppeteer = require('puppeteer');

async function getTitle() {
  const browser = await puppeteer.connect({
    browserWSEndpoint: 'ws://127.0.0.1:9222/devtools/browser/9f0a2240-2cb7-4efa-ac3c-8ef883d36d12',
  });
  const page = await browser.newPage();
  await page.goto('http://example.com');
  const title = await page.title();
  await page.close();
  await browser.disconnect();
  return title;
}

getTitle().then(console.log);
</code></pre>

<h1>Result:</h1>

<p><img src=""https://i.imgur.com/rjIPnoN.png"" alt=""""></p>

<h1>How did I find it:</h1>

<p>The code is running perfectly if I run it directly or put it on a page, but wasn't working from chrome extension only.</p>

<p>The <code>asyncawait</code> check here helped me find the culprit.</p>

<pre><code>let asyncawait = true;
try {
  new Function('async function test(){await 1}');
} catch (error) {
  asyncawait = false;
}
</code></pre>
"
"53025287","53002073","<p>I found a solution!
Go to your flutter folder. After you need to find flutter.gradle. On my PC:
C:\src\flutter\packages\flutter_tools\gradle 
Open flutter.gradle with note or notepad and change 
buildscript from this:</p>

<pre><code> repositories {
   jcenter()
    maven {
        url 'https://dl.google.com/dl/android/maven2'
    }    
}
</code></pre>

<p>to this:</p>

<pre><code> repositories {
    maven {
        url 'https://dl.google.com/dl/android/maven2'
    } 
    jcenter()
}
</code></pre>
"
"53025459","53002083","<p>I have found solution, if anyone have same problem here is solution.
First you need to find first and last day from database, example <code>MIN(date) MAX(date)</code> and than...</p>

<pre><code>$date_from = $rows['date_from'];
$date_from = strtotime($date_from);
$date_to  = $rows['date_to'];
$date_to = strtotime($date_to);

for ($i=$date_from; $i&lt;=$date_to; $i+=86400)
{
  $vl = 0;
  $dt = date(""Y-m-d"", $i);
  foreach ($array as $row)
  {
    if ( $row[""date""] == $dt)
    {
      $dt = $row[""date""];
      $vl = $row[""views""];
    }
  }
 echo ""[new Date("".strtotime($dt)."" * 1000),"".$vl.""],\n"";
}
</code></pre>

<p>This example is working together with @WhiteHat answer above</p>

<p><a href=""https://i.stack.imgur.com/fsRO3.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/fsRO3.jpg"" alt=""enter image description here""></a></p>
"
"53027004","53001101","<p>You named the leaderboard „English“, usually it is named „Best time“ or „Points score in game mode X“. </p>

<p>Anyway if you want to directly show a specific leaderboard, you can call this static method: </p>

<p>SocialPlatforms.GameCenter.GameCenterPlatform.ShowLeaderboardUI(...) </p>

<p>As first parameter you to set the id of your leaderboard. The second one is the time scope.</p>

<p><a href=""https://docs.unity3d.com/ScriptReference/SocialPlatforms.GameCenter.GameCenterPlatform.ShowLeaderboardUI.html"" rel=""nofollow noreferrer"">https://docs.unity3d.com/ScriptReference/SocialPlatforms.GameCenter.GameCenterPlatform.ShowLeaderboardUI.html</a></p>

<p><strong>UPDATE 1:</strong> </p>

<pre><code>using UnityEngine;
using UnityEngine.SocialPlatforms;
using UnityEngine.SocialPlatforms.GameCenter;

public class Test : MonoBehaviour 
{
    public void OnClickedLeaderboardButton()
    {
        GameCenterPlatform.ShowLeaderboardUI(""YOUR_LEADERBOARD_ID"",TimeScope.AllTime);
    }
}
</code></pre>
"
"53027069","53001356","<p>It turns out I just had to wrap the environ in try catch.  So, I did something like this:</p>

<pre><code>try:
       cont_len = int(environ['CONTENT_LENGTH'] or 0) 
except Exception as e:
       cont_len = 0

stream = LimitedStream(environ['wsgi.input'], cont_len)
</code></pre>
"
"53027443","53002319","<p>With help from Robert Kock I was able to solve this with query below.</p>

<pre><code>SELECT ith.ItemCode, TEST1.total, TEST2.0_90_Days, TEST3.91_180_Days, TEST4.181_270_Days, TEST5.Over_270_Days

FROM im_itemtransactionhistory ith, 

 (SELECT ith.ItemCode, SUM(ith.TransactionQty) AS total
  FROM im_itemtransactionhistory ith
  WHERE ith.TransactionCode = 'PO'
  AND ith.ItemCode = 512619
  AND ith.TransactionDate &gt;= '2018-01-01'
  GROUP BY ith.ItemCode
 ) AS TEST1,

 (SELECT ith.ItemCode, SUM(CASE WHEN DATEDIFF(CURDATE(), ith.TransactionDate) BETWEEN 0 AND 90 THEN ith.TransactionQty ELSE 0 END) AS 0_90_Days
  FROM im_itemtransactionhistory ith
  WHERE ith.TransactionCode = 'PO'
  AND ith.ItemCode = 512619
  AND ith.TransactionDate &gt;= '2018-01-01'
  GROUP BY ith.ItemCode
  ) AS TEST2,

 (SELECT ith.ItemCode, SUM(CASE WHEN DATEDIFF(CURDATE(), ith.TransactionDate) BETWEEN 91 AND 180 THEN ith.TransactionQty ELSE 0 END) AS 91_180_Days
  FROM im_itemtransactionhistory ith
  WHERE ith.TransactionCode = 'PO'
  AND ith.ItemCode = 512619
  AND ith.TransactionDate &gt;= '2018-01-01'
  GROUP BY ith.ItemCode
  ) AS TEST3,

 (SELECT ith.ItemCode, SUM(CASE WHEN DATEDIFF(CURDATE(), ith.TransactionDate) BETWEEN 181 AND 270 THEN ith.TransactionQty ELSE 0 END) AS 181_270_Days
  FROM im_itemtransactionhistory ith
  WHERE ith.TransactionCode = 'PO'
  AND ith.ItemCode = 512619
  AND ith.TransactionDate &gt;= '2018-01-01'
  GROUP BY ith.ItemCode
  ) AS TEST4,

 (SELECT ith.ItemCode, SUM(CASE WHEN DATEDIFF(CURDATE(), ith.TransactionDate) &gt; 270 THEN ith.TransactionQty ELSE 0 END) AS Over_270_Days
  FROM im_itemtransactionhistory ith
  WHERE ith.TransactionCode = 'PO'
  AND ith.ItemCode = 512619
  AND ith.TransactionDate &gt;= '2018-01-01'
  GROUP BY ith.ItemCode
  ) AS TEST5


WHERE ith.TransactionCode = 'PO'
AND ith.TransactionDate &gt;= '2018-01-01'
AND ith.ItemCode = 512619
AND ith.ItemCode = TEST1.ItemCode
AND ith.ItemCode = TEST2.ItemCode

GROUP BY ith.ItemCode, TEST2.0_90_Days, TEST3.91_180_Days, TEST4.181_270_Days, TEST5.Over_270_Days
</code></pre>

<p>And posting the results hope this helps someone with same problems.</p>

<pre><code>+----------+-------+-----------+-------------+--------------+---------------+
| ItemCode | total | 0_90_Days | 91_180_Days | 181_270_Days | Over_270_Days |
+----------+-------+-----------+-------------+--------------+---------------+
|   512619 | 19692 |      4692 |       13800 |         1200 |             0 |
+----------+-------+-----------+-------------+--------------+---------------+
</code></pre>
"
"53027474","53002360","<p>One approach would be to alias the aggregated columns to the original column names in a subsequent <code>select</code>.  I would also suggest generalizing the single aggregate function (i.e. <code>first</code>) to a list of functions, as shown below:</p>

<pre><code>import org.apache.spark.sql.functions._

val df = Seq(
  (1, 10, ""a1"", ""a2"", ""a3""),
  (1, 10, ""b1"", ""b2"", ""b3""),
  (2, 20, ""c1"", ""c2"", ""c3""),
  (2, 30, ""d1"", ""d2"", ""d3""),
  (2, 30, ""e1"", ""e2"", ""e3"")
).toDF(""gc1"", ""gc2"", ""val1"", ""val2"", ""val3"")

val gmList = List(""gc1"", ""gc2"")
val aList = List(""val1"", ""val2"", ""val3"")

// Populate with different aggregate methods for individual columns if necessary
val fList = List.fill(aList.size)(""first"")

val afPairs = aList.zip(fList)
// afPairs: List[(String, String)] = List((val1,first), (val2,first), (val3,first))

df.
  groupBy(gmList.map(col): _*).agg(afPairs.toMap).
  select(gmList.map(col) ::: afPairs.map{ case (v, f) =&gt; col(s""$f($v)"").as(v) }: _*).
  show
// +---+---+----+----+----+
// |gc1|gc2|val1|val2|val3|
// +---+---+----+----+----+
// |  2| 20|  c1|  c2|  c3|
// |  1| 10|  a1|  a2|  a3|
// |  2| 30|  d1|  d2|  d3|
// +---+---+----+----+----+
</code></pre>
"
"53028568","53002534","<p>First, shuffle your MappedC values:</p>

<pre><code>import random
df.MappedC.apply(random.shuffle)
</code></pre>

<p>Then take the first and second values:</p>

<pre><code>df.MappedC.str[0]
df.MappedC.str[1]
</code></pre>

<p><code>df.MappedC.str</code> looks like something about strings, which may be confusing, but <code>Series.str</code> works for lists as well as for strings, so this lets us choose the first and second element of each list, and efficiently construct new Series from those.</p>

<p>You can now use the usual methods to put the data into TensorFlow, as you now have two plain Series of integers.</p>

<p>Alternatively, this will give you a Series of randomly chosen pairs:</p>

<pre><code>df.MappedC.map(lambda row: random.sample(row, 2))
</code></pre>
"
"53028938","53000077","<p>Assuming it isn't bad form to answer my own question, here's the approach I ended up going with:</p>

<p>1) Calculate the ""ideal"" partition size: <code>valuesCount / numPartitions</code><br>
2) The first partition begins at index 0<br>
3) Calculate successive potential break point indexes as:<br>
    <code>lastBreakIndex + (unallocatedValuesCount / remainingPartitions)</code><br>
4) A break point has to fall on the first occurrence of a value.  If it doesn't, adjust the breakpoint to the first occurrence of a value or to the next value, whichever is closer.<br>
5) Use the summed squared deviation from the ideal size of each partition as a quality metric.<br>
6) As each additional breakpoint is added, try successively adjusting each prior breakpoint by moving it one ""value change"" forward and backward and recalculating the quality metric.  If the metric is lower, keep the change and try again.</p>

<p>Some special case checking needs to be done e.g. less value breaks than requested partitions.  There may also be edge cases I haven't considered.  But, this seems to quickly give reasonable results against the data sets I've tried.</p>
"
"53032202","53002905","<p>It is not part of the Consumer Properties. You could try spark.streaming.kafka.consumer.poll.ms in the Spark conf. </p>
"
"53032765","53001906","<p>I'm pretty sure that the ""correct"" search would be: </p>

<p><code>api/organisations?platform=/api/platforms/ba8d9958-d8d5-11e8-a9a5-5254007d3b24</code>. </p>

<p>You need to use the <code>iri</code>, not the <code>id</code> uniquely.</p>
"
